Time,TotEng,Temp,Press,,Step,TotEng,Temp,Press,Density
40.41,-3.0017344,1.3137907,2.490802,,,,,,
40.42,-3.0012095,1.3136517,2.5008479,,,,,,
40.43,-2.9996385,1.3099336,2.5355697,,,,,,
40.44,-2.999905,1.3077191,2.566524,,,,,,
40.45,-2.9992548,1.3040128,2.6086095,,,,,,
40.46,-2.9983336,1.2982951,2.6602438,,,,,,
40.47,-2.9989855,1.2978226,2.6848853,,,,,,
40.48,-2.9996592,1.3038971,2.6802763,,,,,,
40.49,-2.9979692,1.2994128,2.7269719,,,,,,
40.5,-2.9983443,1.2767913,2.8508941,,,,,,
40.51,-2.9985996,1.2490467,2.9943121,,,,,,
40.52,-2.9988539,1.2262732,3.1070635,,,,,,
40.53,-2.997666,1.216681,3.1526771,,,,,,
40.54,-2.9985891,1.2290151,3.0907456,,,,,,
40.55,-2.9979571,1.2512153,2.9885531,,,,,,
40.56,-2.99653,1.2607707,2.9535877,,,,,,
40.57,-2.9962643,1.2465449,3.0372051,,,,,,
40.58,-2.9966319,1.2144756,3.2114901,,,,,,
40.59,-2.9971417,1.1860552,3.3743928,,,,,,
40.6,-2.9978014,1.1748744,3.4576364,,,,,,
40.61,-2.9979346,1.1776363,3.4723367,,,,,,
40.62,-2.9983302,1.1882974,3.4446238,,,,,,
40.63,-2.9978128,1.2018517,3.4012921,,,,,,
40.64,-2.9969028,1.2136342,3.3643839,,,,,,
40.65,-2.9979477,1.2195076,3.3484246,,,,,,
40.66,-2.9979486,1.2188992,3.3592735,,,,,,
40.67,-2.9974289,1.2109125,3.3980766,,,,,,
40.68,-2.997417,1.1968454,3.4549026,,,,,,
40.69,-2.9984479,1.1909531,3.4643357,,,,,,
40.7,-2.9980553,1.2065887,3.3731812,,,,,,
40.71,-2.9976788,1.2410699,3.197912,,,,,,
40.72,-2.9987419,1.2746258,3.0322274,,,,,,
40.73,-2.9993918,1.2868113,2.9738482,,,,,,
40.74,-2.9998935,1.2781491,3.0172973,,,,,,
40.75,-3.0015768,1.2654294,3.07782,,,,,,
40.76,-3.0026211,1.2636699,3.083643,,,,,,
40.77,-3.0034116,1.2736487,3.0269924,,,,,,
40.78,-3.0035447,1.2873732,2.9445362,,,,,,
40.79,-3.0032798,1.2994009,2.8630907,,,,,,
40.8,-3.0041925,1.3099226,2.7824692,,,,,,
40.81,-3.0028873,1.3201601,2.705795,,,,,,
40.82,-3.0021023,1.3303123,2.6314907,,,,,,
40.83,-3.0023639,1.3409727,2.5604415,,,,,,
40.84,-3.0022448,1.3503047,2.5084136,,,,,,
40.85,-3.0013399,1.3502148,2.5169065,,,,,,
40.86,-3.0009508,1.3316666,2.6261027,,,,,,
40.87,-3.0014668,1.2935063,2.8369181,,,,,,
40.88,-3.0010612,1.2461474,3.0954221,,,,,,
40.89,-3.0018278,1.2075126,3.3033729,,,,,,
40.9,-3.0022122,1.194857,3.3726979,,,,,,
40.91,-3.0024905,1.214763,3.2689298,,,,,,
40.92,-3.003297,1.2512047,3.0691197,,,,,,
40.93,-3.0047371,1.2801825,2.8939861,,,,,,
40.94,-3.0043423,1.292619,2.8019888,,,,,,
40.95,-3.0025207,1.2889907,2.7986195,,,,,,
40.96,-3.0018609,1.2654363,2.8969439,,,,,,
40.97,-3.000794,1.2313803,3.0521004,,,,,,
40.98,-3.0010508,1.2108852,3.1475701,,,,,,
40.99,-3.0018491,1.2114636,3.1460637,,,,,,
41,-3.0019982,1.2190902,3.1110607,,,,,,
41.01,-3.0021316,1.2157176,3.1228586,,,,,,
41.02,-3.0025022,1.1999873,3.1858793,,,,,,
41.03,-3.0013175,1.1891077,3.2240873,,,,,,
41.04,-3.0014553,1.1918954,3.1920745,,,,,,
41.05,-3.0005508,1.2010624,3.1262743,,,,,,
41.06,-3.0002873,1.2091006,3.0574455,,,,,,
41.07,-3.000273,1.2191907,2.9704711,,,,,,
41.08,-3.0006591,1.2449332,2.8040278,,,,,,
41.09,-3.0009364,1.2899865,2.5465918,,,,,,
41.1,-3.0009512,1.3381806,2.2799557,,,,,,
41.11,-3.0005628,1.3731023,2.0898483,,,,,,
41.12,-3.0018713,1.38783,2.0133847,,,,,,
41.13,-3.0003045,1.378677,2.0771398,,,,,,
41.14,-2.9991245,1.3457665,2.2713968,,,,,,
41.15,-2.9988558,1.2949708,2.5604898,,,,,,
41.16,-2.9995029,1.234769,2.8947387,,,,,,
41.17,-3.0009232,1.1774855,3.2068797,,,,,,
41.18,-3.0007781,1.1416231,3.4080922,,,,,,
41.19,-3.0020888,1.1411219,3.4276375,,,,,,
41.2,-3.0018518,1.1692852,3.3047814,,,,,,
41.21,-3.0004353,1.2002532,3.1643125,,,,,,
41.22,-3.0006962,1.2118999,3.1092442,,,,,,
41.23,-3.0004164,1.2039158,3.1462294,,,,,,
41.24,-3.0002673,1.1946742,3.1871989,,,,,,
41.25,-2.99948,1.2033825,3.1415495,,,,,,
41.26,-2.9981896,1.2337752,2.9925674,,,,,,
41.27,-2.998592,1.2705037,2.8119687,,,,,,
41.28,-2.9987237,1.2995207,2.674542,,,,,,
41.29,-2.9984621,1.3190055,2.5949654,,,,,,
41.3,-2.9988581,1.3283379,2.5759797,,,,,,
41.31,-2.9984722,1.3226951,2.6387675,,,,,,
41.32,-2.9996387,1.2984681,2.7875733,,,,,,
41.33,-3.0002639,1.2664797,2.9642012,,,,,,
41.34,-3.0002386,1.2562273,3.0236493,,,,,,
41.35,-3.0007818,1.2918768,2.8512168,,,,,,
41.36,-2.9993936,1.352764,2.5514423,,,,,,
41.37,-2.9996727,1.3906845,2.3503867,,,,,,
41.38,-3.0014923,1.3830326,2.3642433,,,,,,
41.39,-3.0013367,1.338289,2.5633263,,,,,,
41.4,-3.0024777,1.2853658,2.8048831,,,,,,
41.41,-3.0035139,1.2589157,2.9273827,,,,,,
41.42,-3.0023714,1.2660795,2.9005013,,,,,,
41.43,-3.002657,1.2764853,2.8586396,,,,,,
41.44,-3.0018666,1.265462,2.9216727,,,,,,
41.45,-3.0013243,1.2416991,3.0493963,,,,,,
41.46,-3.0013355,1.2246125,3.1491597,,,,,,
41.47,-3.0014619,1.2110428,3.2254623,,,,,,
41.48,-3.0014419,1.2072233,3.2442973,,,,,,
41.49,-3.0015829,1.2295914,3.1327753,,,,,,
41.5,-3.000957,1.2653976,2.9559881,,,,,,
41.51,-3.0010858,1.2870099,2.844448,,,,,,
41.52,-3.0023836,1.2898632,2.8257711,,,,,,
41.53,-3.0028998,1.2809745,2.8728248,,,,,,
41.54,-3.003288,1.2658228,2.9547873,,,,,,
41.55,-3.0030172,1.2496558,3.0411327,,,,,,
41.56,-3.0018304,1.2440783,3.0746526,,,,,,
41.57,-3.003154,1.2581529,3.0093642,,,,,,
41.58,-3.0017442,1.2748251,2.9322661,,,,,,
41.59,-3.0023753,1.2744696,2.9255891,,,,,,
41.6,-3.000794,1.2722976,2.9313053,,,,,,
41.61,-3.0012015,1.2793839,2.8953273,,,,,,
41.62,-2.9987296,1.2809014,2.8923855,,,,,,
41.63,-2.9983199,1.2671355,2.9566668,,,,,,
41.64,-2.9988242,1.2531502,3.0192603,,,,,,
41.65,-2.9996097,1.2563727,2.999998,,,,,,
41.66,-2.9992285,1.2741579,2.9117392,,,,,,
41.67,-2.998976,1.2945463,2.8090387,,,,,,
41.68,-2.9988501,1.3063531,2.7461789,,,,,,
41.69,-3.001062,1.3051008,2.7416322,,,,,,
41.7,-3.0010509,1.3000688,2.7609798,,,,,,
41.71,-2.9995,1.3008825,2.7587555,,,,,,
41.72,-3.0000269,1.2968169,2.7736186,,,,,,
41.73,-3.001193,1.2833517,2.8248707,,,,,,
41.74,-3.0018356,1.2701007,2.8686898,,,,,,
41.75,-3.0023514,1.2689385,2.8507824,,,,,,
41.76,-3.0048396,1.2854093,2.7460896,,,,,,
41.77,-3.0045903,1.3090759,2.6131619,,,,,,
41.78,-3.0030169,1.327906,2.5071828,,,,,,
41.79,-3.0031381,1.3449065,2.4128351,,,,,,
41.8,-3.0038044,1.3627557,2.32269,,,,,,
41.81,-3.0052506,1.3682544,2.2972428,,,,,,
41.82,-3.0044623,1.3510966,2.3885583,,,,,,
41.83,-3.0041815,1.3187184,2.5568967,,,,,,
41.84,-3.0040543,1.2909188,2.7097821,,,,,,
41.85,-3.0034044,1.2715953,2.8242653,,,,,,
41.86,-3.0029986,1.2600125,2.8970832,,,,,,
41.87,-3.0019583,1.2653551,2.8876256,,,,,,
41.88,-3.0026203,1.2832318,2.8122301,,,,,,
41.89,-3.0031427,1.3010364,2.7318813,,,,,,
41.9,-3.0023523,1.3151928,2.6669144,,,,,,
41.91,-3.002092,1.3297331,2.5984501,,,,,,
41.92,-3.0017082,1.3449725,2.527909,,,,,,
41.93,-3.0019805,1.3546727,2.4845228,,,,,,
41.94,-3.0017355,1.3492237,2.515934,,,,,,
41.95,-3.0013432,1.3189668,2.6650218,,,,,,
41.96,-3.0009229,1.2705546,2.8981547,,,,,,
41.97,-3.001428,1.2349876,3.0714559,,,,,,
41.98,-3.0018319,1.2301947,3.1041753,,,,,,
41.99,-3.00068,1.2433938,3.0562951,,,,,,
42,-2.999909,1.2497349,3.037695,,,,,,
42.01,-2.9995063,1.2373257,3.1007589,,,,,,
42.02,-2.9989637,1.2182878,3.1861824,,,,,,
42.03,-2.9984304,1.2144437,3.1877004,,,,,,
42.04,-2.9990856,1.2376808,3.045535,,,,,,
42.05,-2.9992268,1.2842448,2.7833926,,,,,,
42.06,-3.0013374,1.3373163,2.4854269,,,,,,
42.07,-3.0020102,1.3710766,2.2876372,,,,,,
42.08,-3.0030444,1.3677409,2.2761417,,,,,,
42.09,-3.0020986,1.339129,2.4025352,,,,,,
42.1,-3.0030098,1.313076,2.530256,,,,,,
42.11,-3.0036687,1.2946734,2.6300362,,,,,,
42.12,-3.0033834,1.2800818,2.7116068,,,,,,
42.13,-3.0036336,1.2874535,2.6891741,,,,,,
42.14,-3.0039232,1.3223003,2.5402141,,,,,,
42.15,-3.0025016,1.3568196,2.3944152,,,,,,
42.16,-3.0011902,1.3724712,2.3364249,,,,,,
42.17,-3.0011848,1.3702916,2.3618787,,,,,,
42.18,-3.0014302,1.3603982,2.4254415,,,,,,
42.19,-3.0022105,1.3594908,2.4500089,,,,,,
42.2,-3.0009298,1.370839,2.4251399,,,,,,
42.21,-3.0012037,1.3744246,2.4352611,,,,,,
42.22,-3.0007971,1.3597746,2.5309036,,,,,,
42.23,-3.001172,1.3405095,2.6462577,,,,,,
42.24,-3.000001,1.3326376,2.7097477,,,,,,
42.25,-3.0001333,1.3352585,2.7189524,,,,,,
42.26,-3.0006563,1.3430612,2.7007591,,,,,,
42.27,-2.9998754,1.3533305,2.6732672,,,,,,
42.28,-2.9989698,1.3608312,2.6609789,,,,,,
42.29,-2.9988445,1.3592584,2.6921791,,,,,,
42.3,-2.999234,1.3460876,2.7778339,,,,,,
42.31,-2.9984437,1.3254237,2.8999284,,,,,,
42.32,-2.9988286,1.3047687,3.0178949,,,,,,
42.33,-2.9984404,1.2919528,3.0975433,,,,,,
42.34,-2.9979351,1.2859068,3.1409066,,,,,,
42.35,-2.9974148,1.2751968,3.1962641,,,,,,
42.36,-2.9981913,1.256754,3.2723089,,,,,,
42.37,-2.9980545,1.2397946,3.3291239,,,,,,
42.38,-2.9979288,1.2320767,3.3304948,,,,,,
42.39,-2.9985907,1.2305263,3.2922859,,,,,,
42.4,-2.9978124,1.2283029,3.2549076,,,,,,
42.41,-2.9983381,1.2205303,3.2418675,,,,,,
42.42,-2.997151,1.2062054,3.2648211,,,,,,
42.43,-2.9990948,1.196717,3.2647424,,,,,,
42.44,-2.997791,1.2054355,3.1909879,,,,,,
42.45,-2.9975413,1.2325576,3.0355033,,,,,,
42.46,-2.9963867,1.2656991,2.8583994,,,,,,
42.47,-2.9969056,1.2841855,2.7482962,,,,,,
42.48,-2.9970154,1.2885755,2.7055481,,,,,,
42.49,-2.9976705,1.296022,2.6529397,,,,,,
42.5,-2.9979511,1.3032282,2.6088195,,,,,,
42.51,-2.9989833,1.2973518,2.6317942,,,,,,
42.52,-2.9984518,1.287841,2.6869659,,,,,,
42.53,-2.9989895,1.2832141,2.7331755,,,,,,
42.54,-2.9988706,1.2721559,2.8223109,,,,,,
42.55,-2.9988618,1.2450276,2.99204,,,,,,
42.56,-2.9987024,1.2135944,3.1821212,,,,,,
42.57,-2.998968,1.2041813,3.2661831,,,,,,
42.58,-2.9995071,1.2117067,3.2600606,,,,,,
42.59,-2.9992351,1.2185335,3.2407682,,,,,,
42.6,-2.9984392,1.2299109,3.1855106,,,,,,
42.61,-2.9983076,1.2559073,3.050956,,,,,,
42.62,-2.9967525,1.2932379,2.8616661,,,,,,
42.63,-2.9966304,1.3288513,2.6809272,,,,,,
42.64,-2.9983397,1.3499866,2.5757956,,,,,,
42.65,-2.9991361,1.3427759,2.6193783,,,,,,
42.66,-2.9997757,1.2975795,2.8521495,,,,,,
42.67,-2.999466,1.2320506,3.1866144,,,,,,
42.68,-3.0001072,1.1932832,3.3985096,,,,,,
42.69,-3.0002767,1.1954869,3.4184892,,,,,,
42.7,-3.0006951,1.205599,3.3901146,,,,,,
42.71,-3.0003018,1.1979932,3.431207,,,,,,
42.72,-2.9997536,1.1759994,3.5263765,,,,,,
42.73,-2.9989514,1.1654417,3.5613099,,,,,,
42.74,-3.0000116,1.183677,3.459534,,,,,,
42.75,-2.9996465,1.2152311,3.3020635,,,,,,
42.76,-3.0005621,1.234294,3.2051765,,,,,,
42.77,-2.9989808,1.2367307,3.1944417,,,,,,
42.78,-2.9988321,1.2348529,3.2037482,,,,,,
42.79,-3.0001336,1.2439868,3.1589636,,,,,,
42.8,-3.0001439,1.2659906,3.0539822,,,,,,
42.81,-3.0002819,1.2895776,2.9394957,,,,,,
42.82,-2.9996379,1.3054615,2.8644441,,,,,,
42.83,-2.9985931,1.3080021,2.8587139,,,,,,
42.84,-2.9971525,1.2980417,2.9217897,,,,,,
42.85,-2.9970263,1.2819024,3.0241819,,,,,,
42.86,-2.9962534,1.2598216,3.1672337,,,,,,
42.87,-2.9961269,1.2245827,3.3773376,,,,,,
42.88,-2.995985,1.1746861,3.6544862,,,,,,
42.89,-2.9949104,1.126369,3.91592,,,,,,
42.9,-2.9943745,1.1089971,4.0171296,,,,,,
42.91,-2.9953042,1.1351487,3.8962667,,,,,,
42.92,-2.99625,1.1868244,3.6422477,,,,,,
42.93,-2.9953467,1.2323369,3.4114937,,,,,,
42.94,-2.9959808,1.2579293,3.2694955,,,,,,
42.95,-2.9970127,1.2782847,3.1570716,,,,,,
42.96,-2.9966336,1.3056559,3.0240423,,,,,,
42.97,-2.9961405,1.327002,2.9292986,,,,,,
42.98,-2.9966742,1.3159489,2.9916317,,,,,,
42.99,-2.9971722,1.2628765,3.2523487,,,,,,
43,-2.9975243,1.1937937,3.5834278,,,,,,
43.01,-2.9986743,1.1515868,3.7762053,,,,,,
43.02,-2.9983006,1.15962,3.7222505,,,,,,
43.03,-2.9976799,1.2000858,3.5041704,,,,,,
43.04,-2.9965237,1.23854,3.2896463,,,,,,
43.05,-2.9977038,1.2536306,3.1826127,,,,,,
43.06,-2.9976914,1.2394509,3.2203909,,,,,,
43.07,-2.9972806,1.2070593,3.3500703,,,,,,
43.08,-2.9988384,1.1752465,3.4763682,,,,,,
43.09,-2.9989557,1.1570632,3.5366997,,,,,,
43.1,-2.9989574,1.1668116,3.4602582,,,,,,
43.11,-2.998063,1.2013995,3.2638667,,,,,,
43.12,-2.997414,1.2419171,3.0366607,,,,,,
43.13,-2.9970289,1.2799486,2.8258604,,,,,,
43.14,-2.9976812,1.3071229,2.6750664,,,,,,
43.15,-2.9963753,1.3199348,2.609523,,,,,,
43.16,-2.9970369,1.3169323,2.6302008,,,,,,
43.17,-2.9979498,1.2929288,2.7588196,,,,,,
43.18,-2.9976733,1.2523378,2.9701136,,,,,,
43.19,-2.9970049,1.2157948,3.1621965,,,,,,
43.2,-2.9967521,1.2005035,3.25042,,,,,,
43.21,-2.9966373,1.2032549,3.2462563,,,,,,
43.22,-2.9966381,1.2141241,3.1934725,,,,,,
43.23,-2.9968899,1.2360144,3.0814434,,,,,,
43.24,-2.9969168,1.2715695,2.9048972,,,,,,
43.25,-2.9971866,1.2961406,2.7789709,,,,,,
43.26,-2.9980851,1.2959864,2.7701447,,,,,,
43.27,-2.9980738,1.2812347,2.8387024,,,,,,
43.28,-2.9989815,1.2593885,2.9469479,,,,,,
43.29,-2.9996228,1.2366843,3.0661205,,,,,,
43.3,-2.9989698,1.2242407,3.1456147,,,,,,
43.31,-2.9995015,1.2244304,3.1680161,,,,,,
43.32,-3.0000219,1.2282963,3.1721687,,,,,,
43.33,-2.9996289,1.2327814,3.1716444,,,,,,
43.34,-3.0001565,1.2375389,3.1648528,,,,,,
43.35,-2.9998956,1.2368645,3.1803472,,,,,,
43.36,-2.9989696,1.2303487,3.2207249,,,,,,
43.37,-2.9972672,1.2267405,3.2477118,,,,,,
43.38,-2.9975276,1.2286804,3.2435264,,,,,,
43.39,-2.9975263,1.2355752,3.2134781,,,,,,
43.4,-2.9968784,1.2469205,3.1616431,,,,,,
43.41,-2.9968923,1.2548148,3.1230836,,,,,,
43.42,-2.9978085,1.2476005,3.1496469,,,,,,
43.43,-2.9989641,1.2252969,3.2395298,,,,,,
43.44,-2.9997231,1.2090426,3.2959435,,,,,,
43.45,-2.9999869,1.2233651,3.2098833,,,,,,
43.46,-2.9992327,1.2661051,2.9985997,,,,,,
43.47,-3.0002987,1.3081116,2.7985878,,,,,,
43.48,-2.9991324,1.3241909,2.7384493,,,,,,
43.49,-2.9984695,1.3054138,2.8560817,,,,,,
43.5,-2.9971442,1.2598003,3.1111823,,,,,,
43.51,-2.9973903,1.2096822,3.3890701,,,,,,
43.52,-2.9981657,1.173301,3.596842,,,,,,
43.53,-2.9978955,1.1607643,3.6814152,,,,,,
43.54,-2.998169,1.1789342,3.6062815,,,,,,
43.55,-2.9984563,1.2178108,3.4198139,,,,,,
43.56,-2.9985925,1.2535059,3.2341002,,,,,,
43.57,-2.9991009,1.278703,3.0855792,,,,,,
43.58,-2.99897,1.3032826,2.934397,,,,,,
43.59,-2.9989734,1.326349,2.784951,,,,,,
43.6,-2.9994943,1.3423043,2.6655852,,,,,,
43.61,-3.000146,1.3492469,2.5908592,,,,,,
43.62,-3.0009268,1.3465052,2.5676618,,,,,,
43.63,-3.0011789,1.3375315,2.5832848,,,,,,
43.64,-3.0001317,1.3318109,2.5971683,,,,,,
43.65,-2.9987066,1.3331182,2.5906205,,,,,,
43.66,-2.9997626,1.3326183,2.5973189,,,,,,
43.67,-2.9997575,1.3232777,2.6517866,,,,,,
43.68,-2.999616,1.3139255,2.7103002,,,,,,
43.69,-3.0002935,1.3150336,2.7244487,,,,,,
43.7,-3.0005798,1.30752,2.7823105,,,,,,
43.71,-3.0004253,1.2720791,2.9683182,,,,,,
43.72,-3.0011806,1.2312596,3.174626,,,,,,
43.73,-3.0018519,1.2103813,3.2829464,,,,,,
43.74,-3.0028948,1.201908,3.3216053,,,,,,
43.75,-3.0026375,1.2051955,3.2993174,,,,,,
43.76,-3.0031825,1.2133315,3.2476696,,,,,,
43.77,-3.0031713,1.2055689,3.2606487,,,,,,
43.78,-3.0036594,1.1889196,3.3008227,,,,,,
43.79,-3.005732,1.1923976,3.2305853,,,,,,
43.8,-3.0060055,1.2292139,2.9940805,,,,,,
43.81,-3.0053762,1.2855614,2.6581216,,,,,,
43.82,-3.0070807,1.3398917,2.3265942,,,,,,
43.83,-3.0078517,1.3857534,2.0470281,,,,,,
43.84,-3.0059115,1.4271318,1.8163507,,,,,,
43.85,-3.0064477,1.4482636,1.7039375,,,,,,
43.86,-3.0052756,1.4322105,1.7949504,,,,,,
43.87,-3.0059149,1.3790389,2.078588,,,,,,
43.88,-3.0053657,1.3076449,2.4616186,,,,,,
43.89,-3.0054764,1.2505089,2.7801542,,,,,,
43.9,-3.0041821,1.2300571,2.9257679,,,,,,
43.91,-3.0022501,1.2391949,2.9256285,,,,,,
43.92,-3.0024108,1.2543022,2.8858765,,,,,,
43.93,-3.0016327,1.2491476,2.9344071,,,,,,
43.94,-3.0024995,1.224687,3.0637891,,,,,,
43.95,-3.0027631,1.2193113,3.1063848,,,,,,
43.96,-3.0031923,1.2315952,3.0656878,,,,,,
43.97,-3.0027967,1.227982,3.0914843,,,,,,
43.98,-3.0015918,1.2096096,3.1784377,,,,,,
43.99,-2.9997608,1.2009138,3.2144333,,,,,,
44,-2.9998954,1.2078699,3.1642855,,,,,,
44.01,-3.0000213,1.2270763,3.0464887,,,,,,
44.02,-3.0005432,1.2592038,2.8631644,,,,,,
44.03,-2.9997772,1.3009501,2.6404549,,,,,,
44.04,-2.9992838,1.3351224,2.4618827,,,,,,
44.05,-2.9990224,1.3360583,2.4466031,,,,,,
44.06,-2.9966362,1.3045939,2.5918085,,,,,,
44.07,-2.997127,1.2787392,2.7119177,,,,,,
44.08,-2.9970153,1.2884111,2.6729596,,,,,,
44.09,-2.996392,1.3179157,2.5451454,,,,,,
44.1,-2.9966688,1.336095,2.4726599,,,,,,
44.11,-2.9966726,1.3231204,2.5520555,,,,,,
44.12,-2.9961275,1.2785427,2.7828577,,,,,,
44.13,-2.9958406,1.2287752,3.034854,,,,,,
44.14,-2.9954589,1.1996537,3.1813327,,,,,,
44.15,-2.9963794,1.1885463,3.2249016,,,,,,
44.16,-2.9959921,1.1918286,3.1894623,,,,,,
44.17,-2.9965225,1.202395,3.1110038,,,,,,
44.18,-2.9954688,1.2112953,3.0409445,,,,,,
44.19,-2.9962457,1.2229161,2.9602317,,,,,,
44.2,-2.9979538,1.239989,2.8611894,,,,,,
44.21,-2.9979677,1.2522946,2.7939663,,,,,,
44.22,-2.998089,1.2505544,2.7951372,,,,,,
44.23,-2.9980679,1.2444365,2.8185334,,,,,,
44.24,-2.9979315,1.2545282,2.7701759,,,,,,
44.25,-2.9979571,1.2859421,2.6293443,,,,,,
44.26,-2.9977199,1.3145899,2.5097853,,,,,,
44.27,-2.999675,1.3152666,2.5246669,,,,,,
44.28,-2.9995263,1.2878063,2.6804347,,,,,,
44.29,-2.9992449,1.2498778,2.8873141,,,,,,
44.3,-2.9987136,1.2218587,3.0457495,,,,,,
44.31,-2.9992435,1.2123954,3.1098754,,,,,,
44.32,-2.9978132,1.215981,3.1077153,,,,,,
44.33,-2.9984638,1.228033,3.0550608,,,,,,
44.34,-2.9988613,1.2482094,2.961531,,,,,,
44.35,-2.9986143,1.2704203,2.8609409,,,,,,
44.36,-2.9961427,1.2826398,2.8159232,,,,,,
44.37,-2.9964033,1.2757117,2.8642594,,,,,,
44.38,-2.9957451,1.2510145,3.0066331,,,,,,
44.39,-2.9967797,1.2160896,3.2010805,,,,,,
44.4,-2.9961117,1.1835748,3.3883526,,,,,,
44.41,-2.9963654,1.1694878,3.4842744,,,,,,
44.42,-2.9955918,1.1810693,3.4558338,,,,,,
44.43,-2.9957367,1.2089263,3.3438705,,,,,,
44.44,-2.9948334,1.2360052,3.2326643,,,,,,
44.45,-2.9941795,1.2495484,3.1807295,,,,,,
44.46,-2.9945614,1.2472607,3.1976216,,,,,,
44.47,-2.9941602,1.2364855,3.2503425,,,,,,
44.48,-2.9937611,1.2274984,3.2865712,,,,,,
44.49,-2.9938851,1.2306125,3.2557686,,,,,,
44.5,-2.994028,1.251008,3.1366414,,,,,,
44.51,-2.9949562,1.2781517,2.9798275,,,,,,
44.52,-2.9948186,1.2975866,2.8589704,,,,,,
44.53,-2.9946804,1.3105113,2.7721923,,,,,,
44.54,-2.9961275,1.3218764,2.697628,,,,,,
44.55,-2.9962722,1.3219164,2.6849773,,,,,,
44.56,-2.9957411,1.2981949,2.7878997,,,,,,
44.57,-2.9946707,1.260767,2.9569254,,,,,,
44.58,-2.9946629,1.2360838,3.0659528,,,,,,
44.59,-2.9941558,1.2348486,3.0673333,,,,,,
44.6,-2.9939108,1.2439664,3.0207619,,,,,,
44.61,-2.9939134,1.2481479,2.9987687,,,,,,
44.62,-2.9936474,1.2445841,3.0152092,,,,,,
44.63,-2.9940335,1.2404049,3.0326767,,,,,,
44.64,-2.993899,1.2434003,3.0132446,,,,,,
44.65,-2.9933847,1.2581441,2.9354076,,,,,,
44.66,-2.9947065,1.276854,2.8339729,,,,,,
44.67,-2.995621,1.2843937,2.7852481,,,,,,
44.68,-2.996253,1.277835,2.8055385,,,,,,
44.69,-2.996368,1.2718979,2.8309023,,,,,,
44.7,-2.9958534,1.2794648,2.8048872,,,,,,
44.71,-2.9969165,1.2921737,2.7634619,,,,,,
44.72,-2.9969279,1.2910433,2.7983334,,,,,,
44.73,-2.9971838,1.2679333,2.9444097,,,,,,
44.74,-2.9961302,1.2290323,3.1716477,,,,,,
44.75,-2.9976754,1.1862068,3.4093395,,,,,,
44.76,-2.9984457,1.1574719,3.5682308,,,,,,
44.77,-2.9996221,1.1561335,3.5768537,,,,,,
44.78,-2.9988533,1.1806457,3.4455184,,,,,,
44.79,-2.9993879,1.2157503,3.2468433,,,,,,
44.8,-3.0004369,1.2464642,3.0627231,,,,,,
44.81,-3.001351,1.265589,2.9370695,,,,,,
44.82,-3.0004311,1.2726175,2.8800745,,,,,,
44.83,-3.0002918,1.2736302,2.8608129,,,,,,
44.84,-2.9998999,1.2773417,2.8400022,,,,,,
44.85,-2.9997715,1.2846869,2.8098065,,,,,,
44.86,-2.9988555,1.2929704,2.7830529,,,,,,
44.87,-2.9995133,1.3025936,2.7555833,,,,,,
44.88,-3.0003014,1.3080157,2.7555506,,,,,,
44.89,-3.0009497,1.3032952,2.8099254,,,,,,
44.9,-3.0015995,1.2916849,2.9036902,,,,,,
44.91,-3.0001695,1.2761899,3.0257804,,,,,,
44.92,-3.0001699,1.2563057,3.170271,,,,,,
44.93,-2.9997787,1.2335125,3.3296652,,,,,,
44.94,-2.9993915,1.2097093,3.4905312,,,,,,
44.95,-2.9982241,1.1830402,3.6587147,,,,,,
44.96,-2.9987393,1.1498254,3.8426307,,,,,,
44.97,-2.9989872,1.1181315,4.0055772,,,,,,
44.98,-2.9980725,1.1018782,4.0842794,,,,,,
44.99,-2.9988631,1.1038999,4.0613652,,,,,,
45,-2.9982124,1.1189554,3.9682285,,,,,,
45.01,-2.998868,1.1417368,3.8281676,,,,,,
45.02,-2.9984696,1.1669981,3.6708703,,,,,,
45.03,-2.9978073,1.198823,3.4790161,,,,,,
45.04,-2.998863,1.2407341,3.2378171,,,,,,
45.05,-2.9990087,1.2792414,3.0180112,,,,,,
45.06,-2.9988843,1.2970177,2.9033549,,,,,,
45.07,-2.9987586,1.2855551,2.93513,,,,,,
45.08,-2.9993983,1.2444982,3.1091228,,,,,,
45.09,-2.9997494,1.192622,3.3312695,,,,,,
45.1,-2.9986796,1.1711461,3.4074955,,,,,,
45.11,-2.998312,1.2029844,3.2276713,,,,,,
45.12,-2.998744,1.2646012,2.9037695,,,,,,
45.13,-2.9991537,1.3144594,2.6377101,,,,,,
45.14,-3.000189,1.3310366,2.5381582,,,,,,
45.15,-2.9995162,1.3203097,2.5861217,,,,,,
45.16,-2.9995058,1.3010354,2.6881716,,,,,,
45.17,-2.9976844,1.2863142,2.7793748,,,,,,
45.18,-2.9975601,1.2762591,2.8439982,,,,,,
45.19,-2.9996275,1.271623,2.8724284,,,,,,
45.2,-2.9975495,1.2904206,2.797938,,,,,,
45.21,-2.9981055,1.3234953,2.658091,,,,,,
45.22,-2.9983731,1.3373898,2.6141155,,,,,,
45.23,-2.9977134,1.3211634,2.7205584,,,,,,
45.24,-2.9971758,1.2799422,2.9496558,,,,,,
45.25,-2.9985988,1.2305789,3.2152193,,,,,,
45.26,-2.9976757,1.1900745,3.4393843,,,,,,
